, Time(), Date, Local Time, Latitude(deg), Longitude(deg), Altitude(m), Heading(deg), Pitch(deg), Roll(deg),TimestampGPS,TimestampHDF,x,y,z,heading,pitch,roll
82,2079070000,2023-07-07,10:34:39.070,41.22071266,1.7310627,59.887,338.06800000000004,0.309,0.133,1688726079070000.0,1688726079072390,-0.15083009854424745,0.4652427416294813,-0.012999999999998124,338.06800000000004,0.309,0.133
83,2079080000,2023-07-07,10:34:39.080,41.22071274,1.73106266,59.887,338.01,0.315,0.145,1688726079079999.0,1688726079082322,-0.15405338536947966,0.4741730745881796,-0.012999999999998124,338.01,0.315,0.145
84,2079090000,2023-07-07,10:34:39.090,41.22071282,1.73106263,59.886,337.95599999999996,0.319,0.158,1688726079090000.0,1688726079092195,-0.15643844107398763,0.48309117089957,-0.013999999999995794,337.95599999999996,0.319,0.158
85,2079100000,2023-07-07,10:34:39.100,41.22071289,1.73106259,59.886,337.903,0.32299999999999995,0.166,1688726079100000.0,1688726079102035,-0.15967793256277218,0.49091132916510105,-0.013999999999995794,337.903,0.32299999999999995,0.166
86,2079110000,2023-07-07,10:34:39.110,41.22071297,1.73106255,59.886,337.846,0.327,0.17300000000000001,1688726079109999.0,1688726079112144,-0.16290121932979673,0.4998416621237993,-0.013999999999995794,337.846,0.327,0.17300000000000001
87,2079120000,2023-07-07,10:34:39.120,41.22071306,1.7310625,59.886,337.791,0.33,0.179,1688726079119999.0,1688726079122295,-0.1669465324957855,0.509894403629005,-0.013999999999995794,337.791,0.33,0.179
88,2079130000,2023-07-07,10:34:39.130,41.22071313,1.73106246,59.886,337.735,0.332,0.185,1688726079130000.0,1688726079132119,-0.17018602386815473,0.5177145609632134,-0.013999999999995794,337.735,0.332,0.185
89,2079140000,2023-07-07,10:34:39.140,41.22071322,1.73106242,59.886,337.67400000000004,0.335,0.188,1688726079140000.0,1688726079142061,-0.17339310591341928,0.5277550667524338,-0.013999999999995794,337.67400000000004,0.335,0.188
90,2079150000,2023-07-07,10:34:39.150,41.2207133,1.73106237,59.886,337.615,0.33399999999999996,0.19,1688726079149999.0,1688726079152246,-0.17745462368475273,0.5366976354271173,-0.013999999999995794,337.615,0.33399999999999996,0.19
91,2079160000,2023-07-07,10:34:39.160,41.22071338,1.73106233,59.886,337.556,0.332,0.184,1688726079159999.0,1688726079162166,-0.18067791039356962,0.5456279683858156,-0.013999999999995794,337.556,0.332,0.184
92,2079170000,2023-07-07,10:34:39.170,41.22071347,1.73106228,59.886,337.496,0.331,0.18,1688726079170000.0,1688726079172039,-0.18472322350135073,0.5556807089596987,-0.013999999999995794,337.496,0.331,0.18
93,2079180000,2023-07-07,10:34:39.180,41.22071355,1.73106224,59.886,337.44,0.327,0.171,1688726079179999.0,1688726079182177,-0.18794651021016762,0.5646110409870744,-0.013999999999995794,337.44,0.327,0.171
94,2079190000,2023-07-07,10:34:39.190,41.22071363,1.73106219,59.887,337.38199999999995,0.324,0.165,1688726079189999.0,1688726079192082,-0.19200802786508575,0.5735536077991128,-0.012999999999998124,337.38199999999995,0.324,0.165
95,2079200000,2023-07-07,10:34:39.200,41.22071372,1.73106214,59.887,337.315,0.319,0.162,1688726079200000.0,1688726079202173,-0.19605334097286686,0.5836063493043184,-0.012999999999998124,337.315,0.319,0.162
96,2079210000,2023-07-07,10:34:39.210,41.22071381,1.73106209,59.887,337.249,0.315,0.156,1688726079210000.0,1688726079212037,-0.20009865396423265,0.5936590898782015,-0.012999999999998124,337.249,0.315,0.156
97,2079220000,2023-07-07,10:34:39.220,41.22071389,1.73106205,59.887,337.181,0.311,0.151,1688726079219999.0,1688726079222036,-0.20332194061484188,0.6025894237682223,-0.012999999999998124,337.181,0.311,0.151
98,2079230000,2023-07-07,10:34:39.230,41.22071399,1.731062,59.888000000000005,337.11,0.305,0.149,1688726079229999.0,1688726079232175,-0.20735104894265532,0.6137523390352726,-0.01199999999999335,337.11,0.305,0.149
99,2079240000,2023-07-07,10:34:39.240,41.22071408,1.73106195,59.888000000000005,337.043,0.299,0.14400000000000002,1688726079240000.0,1688726079242220,-0.21139636187581345,0.6238050814718008,-0.01199999999999335,337.043,0.299,0.14400000000000002
100,2079250000,2023-07-07,10:34:39.250,41.22071416,1.7310619,59.888000000000005,336.976,0.293,0.135,1688726079250000.0,1688726079251907,-0.2154578795307316,0.6327476482838392,-0.01199999999999335,336.976,0.293,0.135
101,2079260000,2023-07-07,10:34:39.260,41.22071426,1.73106185,59.888999999999996,336.904,0.287,0.13,1688726079259999.0,1688726079262132,-0.21948698785854504,0.6439105626195669,-0.011000000000002785,336.904,0.287,0.13
102,2079270000,2023-07-07,10:34:39.270,41.22071435,1.7310618,59.888999999999996,336.829,0.27899999999999997,0.128,1688726079270000.0,1688726079271983,-0.22353230079170316,0.6539633059874177,-0.011000000000002785,336.829,0.27899999999999997,0.128
103,2079280000,2023-07-07,10:34:39.280,41.22071444,1.73106175,59.89,336.75300000000004,0.273,0.126,1688726079280000.0,1688726079282301,-0.2275776137248613,0.6640160456299782,-0.00999999999999801,336.75300000000004,0.273,0.126
104,2079290000,2023-07-07,10:34:39.290,41.22071453,1.7310617,59.89,336.67199999999997,0.265,0.12300000000000001,1688726079289999.0,1688726079292348,-0.23162292665801942,0.6740687871351838,-0.00999999999999801,336.67199999999997,0.265,0.12300000000000001
105,2079300000,2023-07-07,10:34:39.300,41.22071463,1.73106165,59.89,336.598,0.26,0.12300000000000001,1688726079299999.0,1688726079302318,-0.23565203486941755,0.6852317033335567,-0.00999999999999801,336.598,0.26,0.12300000000000001
106,2079310000,2023-07-07,10:34:39.310,41.22071472,1.73106159,59.891000000000005,336.526,0.255,0.12300000000000001,1688726079310000.0,1688726079312098,-0.24053557886509225,0.6952966786921024,-0.008999999999993236,336.526,0.255,0.12300000000000001
107,2079320000,2023-07-07,10:34:39.320,41.22071482,1.73106154,59.891000000000005,336.44699999999995,0.247,0.125,1688726079320000.0,1688726079322194,-0.2445646870182827,0.7064595939591527,-0.008999999999993236,336.44699999999995,0.247,0.125
108,2079330000,2023-07-07,10:34:39.330,41.22071491,1.73106148,59.891000000000005,336.37,0.244,0.126,1688726079329999.0,1688726079332233,-0.2494482308975421,0.716524570249021,-0.008999999999993236,336.37,0.244,0.126
109,2079340000,2023-07-07,10:34:39.340,41.220715,1.73106143,59.891999999999996,336.289,0.24100000000000002,0.127,1688726079340000.0,1688726079342190,-0.2534935437142849,0.7265773126855493,-0.008000000000002672,336.289,0.24100000000000002,0.127
110,2079350000,2023-07-07,10:34:39.350,41.2207151,1.73106137,59.891999999999996,336.205,0.239,0.122,1688726079350000.0,1688726079352293,-0.25836088292999193,0.7377524627372622,-0.008000000000002672,336.205,0.239,0.122
